level,draw,seed,spread,signs,order,s_NetZero,s_Delayed,s_Below2C,s_NDCs,s_Fragmented
1e-16,34,500034,1.5022387312369054,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.063326956803475,0.8233555767950649,-0.2994878618346144,-0.3889408686482589,-0.4389117744334303
1e-16,35,500035,1.4606459081648753,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.070162029998106,0.8484656837880125,-0.2384157277880905,-0.3207267665676956,-0.3904838781667692
1e-16,36,500036,1.0912915324569088,-----,NetZero>Delayed>Below2C>NDCs>Fragmented,-0.1770872658325606,-0.3020664238393475,-1.1442846032538694,-1.2089151346481213,-1.2683787982894694
1e-16,37,500037,1.796237635521677,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.752704625380612,0.499134629064573,-0.8937600077935475,-1.0049457914652855,-1.043533010141065
1e-16,38,500038,1.1792859413377057,-----,NetZero>Delayed>NDCs>Below2C>Fragmented,-0.0798541689713783,-0.1857483083279358,-1.157268341917959,-1.044000369009479,-1.259140110309084
1e-16,39,500039,1.4590291209615844,++++-,NetZero>Delayed>Below2C>NDCs>Fragmented,1.4047686114497968,1.1658758956311797,0.1024356196992726,0.0099939875537851,-0.0542605095117876
1e-16,40,500040,1.023689150897514,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.1800473769266415,0.1659833483501231,-0.8127176704508146,-0.265836589886538,-0.8436417739708726
1e-16,41,500041,1.3327567774906304,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.3214543375449259,0.1185728054360844,-0.8919701600570002,-0.9896245539319546,-1.0113024399457045
1e-16,42,500042,1.1647907857382327,-----,NetZero>Delayed>Below2C>NDCs>Fragmented,-0.1597009945407719,-0.2984711561353372,-1.1890276172224308,-1.2668981845720264,-1.3244917802790046
1e-16,43,500043,1.5034629313079328,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.6451328475021558,0.4639651089701813,-0.7115767803968533,-0.630637234301823,-0.858330083805777
1e-16,44,500044,1.636768893467965,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,2.141677786569242,1.8755616392021124,0.6556681899052981,0.74946802817372,0.5049088931012768
1e-16,45,500045,1.8338560214813369,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.2981434645613283,0.0523608647488178,-1.3256033413056687,-1.4517826358987445,-1.5357125569200083
1e-16,46,500046,1.8174115719977784,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.4158954474018433,1.140921014026679,-0.1985025218207141,-0.2998544415689372,-0.4015161245959353
1e-16,47,500047,1.7980631237201503,+++--,NetZero>Delayed>Below2C>Fragmented>NDCs,1.6280734519548434,1.2943984414218173,0.1227654724729463,-0.1699896717653071,-0.06893467235346
1e-16,48,500048,1.627327578427767,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.6299427132249507,0.4282120460104943,-0.8366824896304652,-0.7636282111408272,-0.9973848652028164
1e-16,49,500049,1.5360260674512567,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.145407488017967,0.9140569451156106,-0.2188599161120765,-0.3084244915954,-0.3906185794332897
1e-16,50,500050,1.2891933150060892,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.8088700062512992,0.6564598573731755,-0.3833938395448002,-0.2618452354772205,-0.48032330875479
1e-16,51,500051,1.7121732485635903,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.2568615460243308,0.0612818459799107,-1.3049259430308449,-1.2144354178417398,-1.4553117025392597
1e-16,52,500052,1.4566846331256675,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.979521853102161,0.7347794915330299,-0.3135954649266157,-0.4124816307131453,-0.4771627800235065
1e-16,53,500053,2.281212090568693,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,2.80434989869831,2.3980718255553097,0.7775593331954447,0.6429113561719211,0.5231378081296172
1e-16,54,500054,1.7419824802431956,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.8709973819700416,1.5670195890211471,0.2883618870916296,0.1886931866216357,0.1290149017268462
1e-16,55,500055,1.346668956229519,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.2028533862750308,0.0684874570238216,-1.0565868117413069,-0.9085901503742484,-1.1438155699544883
1e-16,56,500056,1.2430452657665123,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.6026669680841485,0.4549934333646555,-0.5277191528558811,-0.4114565331531752,-0.6403782976823638
1e-16,57,500057,1.5711317935357991,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.9864947184660062,0.7436348633765806,-0.4190281609038084,-0.53041366119623,-0.5846370750697929
1e-16,58,500058,2.006204138716559,+++--,NetZero>Delayed>Below2C>NDCs>Fragmented,1.844221875889286,1.522567959171579,0.0224614453225489,-0.0911789551287167,-0.1619822628272729
1e-16,59,500059,1.3379014775918243,++-+-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.063446652083941,0.9270275697641176,-0.1865692616839913,0.1381412469203295,-0.2744548255078833
1e-16,60,500060,1.2829964826714773,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.7620011186441267,0.5585334920455045,-0.3873354641899427,-0.4812670329633532,-0.5209953640273506
1e-16,61,500061,2.277398571460414,++-+-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.9963622559026344,1.6799393793828583,-0.0690642023332532,0.0034941372653474,-0.2810363155577793
1e-16,62,500062,1.3097493229002546,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.4275039304288914,0.2742555718417456,-0.7694626298466547,-0.6681339202329415,-0.8822453924713631
1e-16,63,500063,1.8094319013857607,+++--,NetZero>Delayed>Below2C>NDCs>Fragmented,1.633999553848609,1.3374692112971431,0.0245338435884794,-0.0963532891743996,-0.1754323475371522
1e-16,64,500064,1.623949212611826,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,1.2360350080090994,1.0214414517654244,-0.2538897768395909,-0.1503444052818898,-0.3879142046027266
1e-16,65,500065,1.6116569339655336,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,1.9336173744227307,1.6910340995583708,0.4693734732333658,0.5748748219115734,0.3219604404571972
1e-16,66,500066,1.89686789833328,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.487837382357577,1.1993132909394146,-0.1971763877027594,-0.3014614163725926,-0.409030515975703
1e-16,67,500067,1.6267171006488488,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.8927000546222452,0.6849232046062106,-0.6089530989671541,-0.5194287831319682,-0.7340170460266036
1e-16,68,500068,2.0768395813053377,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.2693222686348384,0.9584967519950752,-0.6209698862222028,-0.7453515597377125,-0.8075173126704991
1e-16,69,500069,1.5286025934451442,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,1.042707567169541,0.8832722468438869,-0.3859187102890788,-0.0778626415507943,-0.4858950262756032
1e-16,70,500070,1.3250192943025114,++-+-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.1487904507100328,1.004238560446157,-0.0988920151309851,0.2060426776076962,-0.1762288435924786
1e-16,71,500071,1.3253681175611205,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.8628709088030546,0.7024442303022944,-0.3622925461303694,-0.2379237187858782,-0.4624972087580659
1e-16,72,500072,1.7323438127766766,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.8022834161110648,1.509790714860654,0.2684392316037449,0.1435605749977631,0.0699396033343879
1e-16,73,500073,1.6299361511263564,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.439564702351998,1.182560069821303,-0.028963636319403,-0.1197005894127865,-0.1903714487743584
1e-16,74,500074,2.0281094352186697,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,2.165563125107111,1.8548625869627604,0.3318928148288869,0.3789359475104445,0.1374536898884413
1e-16,75,500075,1.0105354212769857,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.4564895539308344,0.3431195742263968,-0.4645900360378934,-0.3425481380853457,-0.5540458673461512
1e-16,76,500076,1.4539937908504723,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.7847884254079207,0.5700155460118537,-0.511273799512924,-0.5975049565662442,-0.6692053654425516
1e-16,77,500077,1.6484698466974357,-----,NetZero>Delayed>Below2C>NDCs>Fragmented,-0.0508493151616897,-0.2525618372069786,-1.5448160548714864,-1.6414228602550736,-1.6993191618591257
1e-16,78,500078,1.4376538317202965,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.2902925900846536,0.1267390496332372,-1.0427523592293777,-0.9451004941884142,-1.147361241635643
1e-16,79,500079,1.7507059714606534,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,1.3622783770839166,1.1094630259416731,-0.2161553111871983,-0.1405586885099139,-0.3884275943767368
1e-16,80,500080,1.7965028245366286,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.9460373519742163,0.707899478387775,-0.7359372926963612,-0.6380545867029674,-0.8504654725624121
1e-16,81,500081,1.0392525854827537,-----,NetZero>Delayed>NDCs>Below2C>Fragmented,-0.0805545214885499,-0.2005595573152438,-1.0485091532963096,-0.9547102490347904,-1.1198071069713036
1e-16,82,500082,1.6414661747490478,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,1.7435793906984325,1.506360108429306,0.2404349526638025,0.3313509546070161,0.1021132159493847
1e-16,83,500083,1.4264059484268548,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.9450341685534732,0.7343940726907947,-0.3220175240331673,-0.40173416268569,-0.4813717798733816
1e-16,84,500084,2.2978387483981546,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.8643352344304096,1.5060536603183632,-0.195982242278744,-0.3230592560014185,-0.4335035139677452
1e-16,85,500085,1.7867527527020086,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.3999725250972737,1.1139867706330544,-0.2151992525137589,-0.319263384942309,-0.3867802276047349
1e-16,86,500086,1.3694269791210067,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.241013032167547,0.0907092647807479,-0.9990982269570248,-0.894649303109853,-1.1284139469534598
1e-16,87,500087,1.6439530183960391,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.905448110999771,0.6522228827191456,-0.5593984644762013,-0.6633574011958481,-0.7385049073962682
1e-16,88,500088,1.7838462435245797,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.7115092234691485,0.4565327871942428,-0.9255209039387432,-1.0263891817614152,-1.0723370200554312
1e-16,89,500089,2.334012494200931,++++-,NetZero>Delayed>Below2C>NDCs>Fragmented,2.2627429368294347,1.888783627527095,0.1652603394428711,0.0570580946126955,-0.0712695573714961
1e-16,90,500090,1.5290102940659551,++---,NetZero>Delayed>Below2C>Fragmented>NDCs,1.0117979982881289,0.7419126478844267,-0.2195526375955183,-0.5172122957778265,-0.4085580331325555
1e-16,91,500091,1.255351959537145,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.3390373389577528,0.173611449583436,-0.7759836706477388,-0.8461522666819716,-0.9163146205793922
1e-16,92,500092,0.892075008727037,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,1.077662432621385,0.9375751342087284,0.2649064730327755,0.3817498711856806,0.185587423894348
1e-16,93,500093,1.2958828172680668,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.5994378426660814,1.3699084883616188,0.449031304002351,0.3696560341866917,0.3035550253980146
1e-16,94,500094,1.695048262982054,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.654954716185794,0.4135853408149792,-0.8695868972602696,-0.977119512230428,-1.04009354679626
1e-16,95,500095,1.497037647634432,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.7539542937694321,0.5383229175059068,-0.5773553885584892,-0.661287936060531,-0.7430833538649999
1e-16,96,500096,1.5209885694730367,++-+-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.1238956121030546,0.9725990682610824,-0.2938831255528824,0.0221215194338348,-0.3970929573699822
1e-16,97,500097,1.629077497581939,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.4454076846406605,1.1878931763511231,-0.0148648879407864,-0.1082383217755182,-0.1836698129412788
1e-16,98,500098,1.4102395524394344,++++-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.365260642576621,1.183346820737246,0.0675626147087946,0.229812622198489,-0.0449789098628135
1e-16,99,500099,1.2286073071192385,+++--,NetZero>Delayed>Below2C>NDCs>Fragmented,1.1046274360189137,0.8952230446258715,0.0131586536019625,-0.060703633181304,-0.1239798711003246
1e-16,100,500100,1.56468622808685,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.3525515423029133,1.0985185395413422,-0.0317194566517278,-0.1455755972571197,-0.2121346857839365
1e-16,101,500101,1.612205488443263,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.8304722193435734,0.610502376680905,-0.6551413431369144,-0.5697280233078472,-0.7817332690996897
1e-16,102,500102,1.3717119348103828,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.17557191876744,0.0711803239163089,-1.1143875610998877,-0.8169109709775615,-1.1961400160429427
1e-16,103,500103,1.0885834385922104,++-+-,NetZero>Delayed>NDCs>Below2C>Fragmented,0.9540261687002718,0.8238477710781753,-0.0410944185040227,0.101340868175912,-0.1345572698919386
1e-16,104,500104,1.9395069719692195,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.3620897298070824,1.0669272865987631,-0.3584021792618928,-0.478686777395342,-0.5774172421621371
1e-16,105,500105,2.152904064090493,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,2.6335839504111545,2.2679282703059824,0.7211117442836579,0.6033550813187247,0.4806798863206616
1e-16,106,500106,1.5854075273868489,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.1398326937586511,0.8999890030349715,-0.2980264741753116,-0.3875317481550344,-0.4455748336281977
1e-16,107,500107,1.665821905466652,+++--,NetZero>Delayed>Below2C>NDCs>Fragmented,1.5660715011508273,1.2919350792777955,0.0686152547800205,-0.0340947389719739,-0.0997504043158246
1e-16,108,500108,1.6174508129203025,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.4365363858332274,0.2172794298522293,-1.0404464978420926,-1.1326903812096183,-1.180914427087075
1e-16,109,500109,1.520235611902584,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.5170954225124633,0.3128254569483628,-0.8332315951636007,-0.9182803635355804,-1.0031401893901206
1e-16,110,500110,1.6191239530729318,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.7631269161060148,0.601382543416678,-0.741030816088811,-0.4409295383394824,-0.855997036966917
1e-16,111,500111,1.0216687755495983,-----,NetZero>Delayed>Below2C>NDCs>Fragmented,-0.1806101178900134,-0.2986387407276183,-1.1097895310394064,-1.147995049660281,-1.2022788934396118
1e-16,112,500112,1.3908890583880418,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,1.72430458563756,1.5466502059632732,0.4378593794173286,0.7290256401782544,0.3334155272495183
1e-16,113,500113,1.2677012504185328,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.6023958710386661,0.4784351691306039,-0.5812466710599766,-0.2822020686234618,-0.6653053793798667
1e-16,114,500114,1.1461097128357365,-----,NetZero>Delayed>Below2C>NDCs>Fragmented,-0.1340526027219866,-0.286848709898226,-1.207629230304597,-1.2789676999710156,-1.2801623155577229
1e-16,115,500115,1.6311927741982626,++---,NetZero>Delayed>Below2C>Fragmented>NDCs,0.6126206497676179,0.3592301148266421,-0.7465540065843448,-1.0185721244306447,-0.922620990025712
1e-16,116,500116,1.2843260331001014,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.4397830986764321,0.3017673617881851,-0.760160452992019,-0.6377946238888321,-0.8445429344236692
1e-16,117,500117,1.6003407634821027,+++++,NetZero>Delayed>NDCs>Below2C>Fragmented,1.7332436394269457,1.5089633888793033,0.283614386649087,0.4009158574026963,0.1329028759448429
1e-16,118,500118,0.828929656418691,-----,NetZero>Delayed>NDCs>Below2C>Fragmented,-0.4066767978124948,-0.473854574185427,-1.185468510062068,-1.039591818969254,-1.2356064542311858
1e-16,119,500119,1.5668610798282177,++++-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.5504412639696294,1.3385732602309228,0.1247422163248268,0.2377379715869998,-0.0164198158585882
1e-16,120,500120,1.4573941418016267,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.4745476104917024,1.240659155198481,0.1797471443208387,0.0984559297355716,0.0171534686900756
1e-16,121,500121,1.5194081434456683,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.730053655925377,1.4483331601502614,0.3849598522863835,0.2678286922375368,0.2106455124797084
1e-16,122,500122,2.162980244741423,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,1.6632543685420698,1.4046620314000926,-0.3149927515298198,-0.0610128707882431,-0.4997258761993532
1e-16,123,500123,1.9756231074136092,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.8793962408359619,0.5543270969874803,-0.905604168710513,-1.0384092711354969,-1.0962268665776476
1e-16,124,500124,1.5162631047340998,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.2373574078537259,0.0751928029600335,-1.1360859500674692,-1.0289319806790176,-1.2789056968803738
1e-16,125,500125,1.6320977128833571,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,0.4176811139619345,0.1909988083244638,-1.0281056773672494,-1.1377890305779133,-1.2144165989214226
1e-16,126,500126,1.353600141431582,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.6212148921710425,0.4578311286099339,-0.6085975979966203,-0.4918955543121326,-0.7323852492605396
1e-16,127,500127,1.6282587654599607,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.8153787222551745,0.6139923930118667,-0.6751668800742974,-0.5863034468030213,-0.8128800432047862
1e-16,128,500128,1.668407811308961,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.456737402794441,1.1965211133535545,-0.0268289970873021,-0.118525091602919,-0.2116704085145202
1e-16,129,500129,1.4796472600682589,++-+-,NetZero>Delayed>NDCs>Below2C>Fragmented,1.2950179442692296,1.1009934490117086,-0.0558310082893105,0.0508540338672092,-0.1846293157990293
1e-16,130,500130,1.576456648370928,++---,NetZero>Delayed>Below2C>NDCs>Fragmented,1.0820314735570649,0.823623430660458,-0.3607534400021941,-0.4884893804091188,-0.494425174813863
1e-16,131,500131,1.598772778127397,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.8167035109849081,0.6155037443032794,-0.6495734941000242,-0.5546619975218734,-0.7820692671424889
1e-16,132,500132,1.2169951500011802,++---,NetZero>Delayed>NDCs>Below2C>Fragmented,0.4406300993269711,0.3148164129982733,-0.668793232068849,-0.5379097784031086,-0.776365050674209
1e-16,133,500133,1.6487946811100411,+++++,NetZero>Delayed>Below2C>NDCs>Fragmented,1.8776976535965564,1.5930278738660946,0.4121309667760306,0.317836220231825,0.228902972486515
